x-axis,1,2,F1
second,Volt,Volt,Volt
+730.00E-06,-2.48957797E+00,+2.39867096E+00,-4.87093115E+00
+740.00E-06,-2.45817094E+00,+2.37982674E+00,-4.82112646E+00
+750.00E-06,-2.45817094E+00,+2.40997749E+00,-4.85042334E+00
+760.00E-06,-2.45942722E+00,+2.37857046E+00,-4.82112646E+00
+770.00E-06,-2.45817094E+00,+2.38987699E+00,-4.83089209E+00
+780.00E-06,-2.47827144E+00,+2.35972624E+00,-4.82112646E+00
+790.00E-06,-2.45817094E+00,+2.38987699E+00,-4.83089209E+00
+800.00E-06,-2.43807044E+00,+2.37857046E+00,-4.79964209E+00
+810.00E-06,-2.45942722E+00,+2.37857046E+00,-4.82014990E+00
+820.00E-06,-2.45817094E+00,+2.37857046E+00,-4.82014990E+00
+830.00E-06,-2.42802019E+00,+2.38987699E+00,-4.79964209E+00
+840.00E-06,-2.43932672E+00,+2.39867096E+00,-4.82014990E+00
+850.00E-06,-2.42802019E+00,+2.37857046E+00,-4.78987646E+00
+860.00E-06,-2.43807044E+00,+2.37857046E+00,-4.79964209E+00
+870.00E-06,-2.41796993E+00,+2.37857046E+00,-4.78011084E+00
+880.00E-06,-2.41922622E+00,+2.37857046E+00,-4.78011084E+00
+890.00E-06,-2.41796993E+00,+2.36977649E+00,-4.77034521E+00
+900.00E-06,-2.41796993E+00,+2.35846996E+00,-4.75960302E+00
+910.00E-06,-2.40917596E+00,+2.35846996E+00,-4.74983740E+00
+920.00E-06,-2.41922622E+00,+2.33836945E+00,-4.74007177E+00
+930.00E-06,-2.41796993E+00,+2.34841970E+00,-4.74983740E+00
+940.00E-06,-2.41796993E+00,+2.33836945E+00,-4.73909521E+00
+950.00E-06,-2.41922622E+00,+2.32831920E+00,-4.73030615E+00
+960.00E-06,-2.41796993E+00,+2.31952523E+00,-4.71956396E+00
+970.00E-06,-2.39786943E+00,+2.33836945E+00,-4.71956396E+00
+980.00E-06,-2.39786943E+00,+2.31952523E+00,-4.70003271E+00
+990.00E-06,-2.39786943E+00,+2.31826895E+00,-4.69905615E+00
+1.00000E-03,-2.35892471E+00,+2.33836945E+00,-4.68050146E+00
+1.01000E-03,-2.38781918E+00,+2.32957548E+00,-4.69905615E+00
+1.02000E-03,-2.37902521E+00,+2.33836945E+00,-4.69905615E+00
+1.03000E-03,-2.36771868E+00,+2.31826895E+00,-4.66975927E+00
+1.04000E-03,-2.37902521E+00,+2.31826895E+00,-4.68050146E+00
+1.05000E-03,-2.38781918E+00,+2.30947498E+00,-4.67952490E+00
+1.06000E-03,-2.35766843E+00,+2.31826895E+00,-4.65901709E+00
+1.07000E-03,-2.35766843E+00,+2.31826895E+00,-4.65999365E+00
+1.08000E-03,-2.37776893E+00,+2.29942473E+00,-4.65901709E+00
+1.09000E-03,-2.37776893E+00,+2.29816845E+00,-4.65901709E+00
+1.10000E-03,-2.37776893E+00,+2.29816845E+00,-4.65901709E+00
+1.11000E-03,-2.36897496E+00,+2.28811820E+00,-4.63948584E+00
+1.12000E-03,-2.37776893E+00,+2.27932423E+00,-4.64046240E+00
+1.13000E-03,-2.35766843E+00,+2.27806795E+00,-4.61897802E+00
+1.14000E-03,-2.37776893E+00,+2.27806795E+00,-4.63948584E+00
+1.15000E-03,-2.36897496E+00,+2.26801770E+00,-4.61897802E+00
+1.16000E-03,-2.35766843E+00,+2.25922373E+00,-4.59944677E+00
+1.17000E-03,-2.35766843E+00,+2.26801770E+00,-4.60921240E+00
+1.18000E-03,-2.33756793E+00,+2.27806795E+00,-4.59847021E+00
+1.19000E-03,-2.33756793E+00,+2.25796744E+00,-4.57893896E+00
+1.20000E-03,-2.33756793E+00,+2.25796744E+00,-4.57893896E+00
+1.21000E-03,-2.32751767E+00,+2.26927398E+00,-4.57893896E+00
+1.22000E-03,-2.31872370E+00,+2.25922373E+00,-4.55940771E+00
+1.23000E-03,-2.32877396E+00,+2.25796744E+00,-4.56917334E+00
+1.24000E-03,-2.31872370E+00,+2.25796744E+00,-4.55940771E+00
+1.25000E-03,-2.32751767E+00,+2.25796744E+00,-4.56917334E+00
+1.26000E-03,-2.29736692E+00,+2.25796744E+00,-4.53889990E+00
+1.27000E-03,-2.30741717E+00,+2.26927398E+00,-4.55843115E+00
+1.28000E-03,-2.29736692E+00,+2.23786694E+00,-4.51839209E+00
+1.29000E-03,-2.30867345E+00,+2.23786694E+00,-4.52913427E+00
+1.30000E-03,-2.29736692E+00,+2.25796744E+00,-4.53889990E+00
+1.31000E-03,-2.30867345E+00,+2.23786694E+00,-4.52913427E+00
+1.32000E-03,-2.31746742E+00,+2.21776644E+00,-4.51839209E+00
+1.33000E-03,-2.30741717E+00,+2.21776644E+00,-4.50862646E+00
+1.34000E-03,-2.29736692E+00,+2.21776644E+00,-4.49886084E+00
+1.35000E-03,-2.27726642E+00,+2.21776644E+00,-4.47835302E+00
+1.36000E-03,-2.29736692E+00,+2.21776644E+00,-4.49886084E+00
+1.37000E-03,-2.28731667E+00,+2.22907297E+00,-4.49886084E+00
+1.38000E-03,-2.27852270E+00,+2.21776644E+00,-4.47835302E+00
+1.39000E-03,-2.26721617E+00,+2.20897247E+00,-4.45882177E+00
+1.40000E-03,-2.27726642E+00,+2.21776644E+00,-4.47835302E+00
+1.41000E-03,-2.27726642E+00,+2.18761569E+00,-4.44905615E+00
+1.42000E-03,-2.23832170E+00,+2.21776644E+00,-4.43831396E+00
+1.43000E-03,-2.26721617E+00,+2.19766594E+00,-4.44905615E+00
+1.44000E-03,-2.27726642E+00,+2.17882172E+00,-4.43831396E+00
+1.45000E-03,-2.23706541E+00,+2.19766594E+00,-4.41780615E+00
+1.46000E-03,-2.27726642E+00,+2.17882172E+00,-4.43831396E+00
+1.47000E-03,-2.25716592E+00,+2.18761569E+00,-4.42854834E+00
+1.48000E-03,-2.23832170E+00,+2.17756543E+00,-4.39925146E+00
+1.49000E-03,-2.22827144E+00,+2.17756543E+00,-4.38850927E+00
+1.50000E-03,-2.21822119E+00,+2.17756543E+00,-4.37874365E+00
+1.51000E-03,-2.23832170E+00,+2.17756543E+00,-4.39827490E+00
+1.52000E-03,-2.23706541E+00,+2.15746493E+00,-4.37776709E+00
+1.53000E-03,-2.23832170E+00,+2.15746493E+00,-4.37776709E+00
+1.54000E-03,-2.23706541E+00,+2.13736443E+00,-4.35823584E+00
+1.55000E-03,-2.23706541E+00,+2.15746493E+00,-4.37776709E+00
+1.56000E-03,-2.21696491E+00,+2.11852021E+00,-4.31917334E+00
+1.57000E-03,-2.21696491E+00,+2.14867096E+00,-4.34847021E+00
+1.58000E-03,-2.23706541E+00,+2.11852021E+00,-4.33870459E+00
+1.59000E-03,-2.21696491E+00,+2.15746493E+00,-4.35823584E+00
+1.60000E-03,-2.21696491E+00,+2.11852021E+00,-4.31917334E+00
+1.61000E-03,-2.20691466E+00,+2.14867096E+00,-4.33772802E+00
+1.62000E-03,-2.19686441E+00,+2.11852021E+00,-4.29866552E+00
+1.63000E-03,-2.18681416E+00,+2.13736443E+00,-4.30843115E+00
+1.64000E-03,-2.17676391E+00,+2.13736443E+00,-4.29768896E+00
+1.65000E-03,-2.19686441E+00,+2.14867096E+00,-4.32796240E+00
+1.66000E-03,-2.17802019E+00,+2.11852021E+00,-4.27815771E+00
+1.67000E-03,-2.18681416E+00,+2.13736443E+00,-4.30843115E+00
+1.68000E-03,-2.19686441E+00,+2.11726393E+00,-4.29768896E+00
+1.69000E-03,-2.17676391E+00,+2.11726393E+00,-4.27718115E+00
+1.70000E-03,-2.17676391E+00,+2.11726393E+00,-4.27718115E+00
+1.71000E-03,-2.18807044E+00,+2.09716343E+00,-4.26839209E+00
+1.72000E-03,-2.15791969E+00,+2.11726393E+00,-4.25764990E+00
+1.73000E-03,-2.16671366E+00,+2.10846996E+00,-4.25764990E+00
+1.74000E-03,-2.15666340E+00,+2.07831920E+00,-4.21858740E+00
+1.75000E-03,-2.16671366E+00,+2.07706292E+00,-4.22737646E+00
+1.76000E-03,-2.15791969E+00,+2.09716343E+00,-4.23811865E+00
+1.77000E-03,-2.13656290E+00,+2.10846996E+00,-4.22737646E+00
+1.78000E-03,-2.13781918E+00,+2.09716343E+00,-4.21761084E+00
+1.79000E-03,-2.13656290E+00,+2.09716343E+00,-4.21761084E+00
+1.80000E-03,-2.15666340E+00,+2.05821870E+00,-4.19710302E+00
+1.81000E-03,-2.16671366E+00,+2.07706292E+00,-4.22737646E+00
+1.82000E-03,-2.13656290E+00,+2.07706292E+00,-4.19710302E+00
+1.83000E-03,-2.15791969E+00,+2.06701267E+00,-4.20784521E+00
+1.84000E-03,-2.13656290E+00,+2.07706292E+00,-4.19710302E+00
+1.85000E-03,-2.12651265E+00,+2.06826895E+00,-4.17757177E+00
+1.86000E-03,-2.13656290E+00,+2.05696242E+00,-4.17757177E+00
+1.87000E-03,-2.12651265E+00,+2.04816845E+00,-4.15706396E+00
+1.88000E-03,-2.09761818E+00,+2.05821870E+00,-4.13850927E+00
+1.89000E-03,-2.10766843E+00,+2.04691217E+00,-4.13753271E+00
+1.90000E-03,-2.13656290E+00,+2.03686192E+00,-4.15706396E+00
+1.91000E-03,-2.11771868E+00,+2.04691217E+00,-4.14827490E+00
+1.92000E-03,-2.11646240E+00,+2.03686192E+00,-4.13753271E+00
+1.93000E-03,-2.10641215E+00,+2.03686192E+00,-4.12776709E+00
+1.94000E-03,-2.11646240E+00,+2.01801770E+00,-4.11800146E+00
+1.95000E-03,-2.09636190E+00,+2.02681167E+00,-4.10725927E+00
+1.96000E-03,-2.13656290E+00,+2.01676142E+00,-4.13753271E+00
+1.97000E-03,-2.10641215E+00,+2.00796745E+00,-4.09651709E+00
+1.98000E-03,-2.09636190E+00,+2.01801770E+00,-4.09651709E+00
+1.99000E-03,-2.10766843E+00,+2.00671117E+00,-4.09651709E+00
+2.00000E-03,-2.07626140E+00,+2.03686192E+00,-4.09651709E+00
+2.01000E-03,-2.08631165E+00,+2.00796745E+00,-4.07698584E+00
+2.02000E-03,-2.07626140E+00,+1.99791720E+00,-4.05745459E+00
+2.03000E-03,-2.06621114E+00,+2.02806795E+00,-4.07698584E+00
+2.04000E-03,-2.09636190E+00,+1.99666091E+00,-4.07698584E+00
+2.05000E-03,-2.07626140E+00,+2.00671117E+00,-4.06722021E+00
+2.06000E-03,-2.05616089E+00,+1.99666091E+00,-4.03694677E+00
+2.07000E-03,-2.05616089E+00,+1.99666091E+00,-4.03694677E+00
+2.08000E-03,-2.07626140E+00,+1.97781669E+00,-4.03694677E+00
+2.09000E-03,-2.05741717E+00,+1.99666091E+00,-4.03694677E+00
+2.10000E-03,-2.05616089E+00,+1.99666091E+00,-4.03694677E+00
+2.11000E-03,-2.06746743E+00,+1.98786694E+00,-4.03694677E+00
+2.12000E-03,-2.05616089E+00,+1.97656041E+00,-4.01643896E+00
+2.13000E-03,-2.05616089E+00,+1.97656041E+00,-4.01643896E+00
+2.14000E-03,-2.05616089E+00,+1.95645991E+00,-3.99690771E+00
+2.15000E-03,-2.04611064E+00,+1.96776644E+00,-3.99690771E+00
+2.16000E-03,-2.03606039E+00,+1.95771619E+00,-3.97737646E+00
+2.17000E-03,-2.05741717E+00,+1.95645991E+00,-3.99690771E+00
+2.18000E-03,-2.03606039E+00,+1.95645991E+00,-3.97639990E+00
+2.19000E-03,-2.03606039E+00,+1.95771619E+00,-3.97639990E+00
+2.20000E-03,-2.01721617E+00,+1.93761569E+00,-3.93733740E+00
+2.21000E-03,-2.01595989E+00,+1.96651016E+00,-3.96663427E+00
+2.22000E-03,-2.03606039E+00,+1.93761569E+00,-3.95589209E+00
+2.23000E-03,-2.03606039E+00,+1.92630916E+00,-3.94612646E+00
+2.24000E-03,-2.01595989E+00,+1.93761569E+00,-3.93733740E+00
+2.25000E-03,-1.99585939E+00,+1.95645991E+00,-3.93636084E+00
+2.26000E-03,-2.01595989E+00,+1.95645991E+00,-3.95589209E+00
+2.27000E-03,-1.99585939E+00,+1.94640966E+00,-3.92659521E+00
+2.28000E-03,-1.99711567E+00,+1.93635941E+00,-3.91585302E+00
+2.29000E-03,-1.98580914E+00,+1.91625891E+00,-3.88655615E+00
+2.30000E-03,-1.99585939E+00,+1.91751519E+00,-3.89729834E+00
+2.31000E-03,-1.99585939E+00,+1.92630916E+00,-3.90608740E+00
+2.32000E-03,-1.97701517E+00,+1.91625891E+00,-3.87679052E+00
+2.33000E-03,-2.00716592E+00,+1.91625891E+00,-3.90706396E+00
+2.34000E-03,-1.99585939E+00,+1.91625891E+00,-3.89632177E+00
+2.35000E-03,-1.99585939E+00,+1.90746494E+00,-3.88655615E+00
+2.36000E-03,-1.99711567E+00,+1.91625891E+00,-3.89632177E+00
+2.37000E-03,-1.99585939E+00,+1.90620865E+00,-3.88655615E+00
+2.38000E-03,-1.99585939E+00,+1.91625891E+00,-3.89632177E+00
+2.39000E-03,-1.97575888E+00,+1.89615840E+00,-3.85628271E+00
+2.40000E-03,-1.95691466E+00,+1.89615840E+00,-3.83675146E+00
+2.41000E-03,-1.96570863E+00,+1.90620865E+00,-3.85628271E+00
+2.42000E-03,-1.95565838E+00,+1.89615840E+00,-3.83577490E+00
+2.43000E-03,-1.96696491E+00,+1.89615840E+00,-3.84651709E+00
+2.44000E-03,-1.93681416E+00,+1.89615840E+00,-3.81722021E+00
+2.45000E-03,-1.94560813E+00,+1.89615840E+00,-3.82600927E+00
+2.46000E-03,-1.95565838E+00,+1.89615840E+00,-3.83577490E+00
+2.47000E-03,-1.95565838E+00,+1.89615840E+00,-3.83577490E+00
+2.48000E-03,-1.95565838E+00,+1.87605790E+00,-3.81624365E+00
+2.49000E-03,-1.95691466E+00,+1.86600765E+00,-3.80647802E+00
+2.50000E-03,-1.93681416E+00,+1.87605790E+00,-3.79573584E+00
+2.51000E-03,-1.94686441E+00,+1.87605790E+00,-3.80647802E+00
+2.52000E-03,-1.95565838E+00,+1.85595740E+00,-3.79573584E+00
+2.53000E-03,-1.94560813E+00,+1.85595740E+00,-3.78597021E+00
+2.54000E-03,-1.93681416E+00,+1.85595740E+00,-3.77620459E+00
+2.55000E-03,-1.94686441E+00,+1.84590715E+00,-3.77522802E+00
+2.56000E-03,-1.95565838E+00,+1.83585690E+00,-3.77522802E+00
+2.57000E-03,-1.92550763E+00,+1.85595740E+00,-3.76546240E+00
+2.58000E-03,-1.93555788E+00,+1.85595740E+00,-3.77522802E+00
+2.59000E-03,-1.92550763E+00,+1.85595740E+00,-3.76546240E+00
+2.60000E-03,-1.91545738E+00,+1.83711318E+00,-3.73518896E+00
+2.61000E-03,-1.92676391E+00,+1.84590715E+00,-3.75569677E+00
+2.62000E-03,-1.91545738E+00,+1.83711318E+00,-3.73616552E+00
+2.63000E-03,-1.92550763E+00,+1.83711318E+00,-3.74593115E+00
+2.64000E-03,-1.89535687E+00,+1.85595740E+00,-3.73518896E+00
+2.65000E-03,-1.91545738E+00,+1.84716343E+00,-3.74593115E+00
+2.66000E-03,-1.91545738E+00,+1.85595740E+00,-3.75569677E+00
+2.67000E-03,-1.91545738E+00,+1.82706293E+00,-3.72542334E+00
+2.68000E-03,-1.89535687E+00,+1.83585690E+00,-3.71565771E+00
+2.69000E-03,-1.88656291E+00,+1.82580664E+00,-3.69514990E+00
+2.70000E-03,-1.89535687E+00,+1.83585690E+00,-3.71565771E+00
+2.71000E-03,-1.89535687E+00,+1.81575639E+00,-3.69514990E+00
+2.72000E-03,-1.89661316E+00,+1.83585690E+00,-3.71565771E+00
+2.73000E-03,-1.89535687E+00,+1.80570614E+00,-3.68538427E+00
+2.74000E-03,-1.89535687E+00,+1.81575639E+00,-3.69514990E+00
+2.75000E-03,-1.90666341E+00,+1.80570614E+00,-3.69514990E+00
+2.76000E-03,-1.89535687E+00,+1.79691217E+00,-3.67659521E+00
+2.77000E-03,-1.89535687E+00,+1.80696242E+00,-3.68636084E+00
+2.78000E-03,-1.87525637E+00,+1.79691217E+00,-3.65608740E+00
+2.79000E-03,-1.88656291E+00,+1.79565589E+00,-3.66585302E+00
+2.80000E-03,-1.85515587E+00,+1.81575639E+00,-3.65511084E+00
+2.81000E-03,-1.88656291E+00,+1.80570614E+00,-3.67561865E+00
+2.82000E-03,-1.87525637E+00,+1.81575639E+00,-3.67561865E+00
+2.83000E-03,-1.85515587E+00,+1.78686192E+00,-3.62483740E+00
+2.84000E-03,-1.85515587E+00,+1.79565589E+00,-3.63460302E+00
+2.85000E-03,-1.85515587E+00,+1.79565589E+00,-3.63460302E+00
+2.86000E-03,-1.87525637E+00,+1.79565589E+00,-3.65511084E+00
+2.87000E-03,-1.86520612E+00,+1.77555539E+00,-3.62483740E+00
+2.88000E-03,-1.85515587E+00,+1.79565589E+00,-3.63460302E+00
+2.89000E-03,-1.86520612E+00,+1.78686192E+00,-3.63460302E+00
+2.90000E-03,-1.85515587E+00,+1.79565589E+00,-3.63460302E+00
+2.91000E-03,-1.84510562E+00,+1.77555539E+00,-3.60530615E+00
+2.92000E-03,-1.83631165E+00,+1.79565589E+00,-3.61507177E+00
+2.93000E-03,-1.85515587E+00,+1.76550514E+00,-3.60530615E+00
+2.94000E-03,-1.85515587E+00,+1.75545489E+00,-3.59456396E+00
+2.95000E-03,-1.84510562E+00,+1.75545489E+00,-3.58479834E+00
+2.96000E-03,-1.85515587E+00,+1.75545489E+00,-3.59456396E+00
+2.97000E-03,-1.85515587E+00,+1.75545489E+00,-3.59554052E+00
+2.98000E-03,-1.83505537E+00,+1.75671117E+00,-3.57503271E+00
+2.99000E-03,-1.84510562E+00,+1.75671117E+00,-3.58577490E+00
+3.00000E-03,-1.81621115E+00,+1.77555539E+00,-3.57600927E+00
+3.01000E-03,-1.83505537E+00,+1.75545489E+00,-3.57503271E+00
+3.02000E-03,-1.83505537E+00,+1.75545489E+00,-3.57503271E+00
+3.03000E-03,-1.82500512E+00,+1.76676142E+00,-3.57503271E+00
+3.04000E-03,-1.83505537E+00,+1.75545489E+00,-3.57503271E+00
+3.05000E-03,-1.80490461E+00,+1.76676142E+00,-3.55452490E+00
+3.06000E-03,-1.81495487E+00,+1.75545489E+00,-3.55452490E+00
+3.07000E-03,-1.81495487E+00,+1.75545489E+00,-3.55550146E+00
+3.08000E-03,-1.79611064E+00,+1.75545489E+00,-3.53597021E+00
+3.09000E-03,-1.82626140E+00,+1.74666092E+00,-3.55550146E+00
+3.10000E-03,-1.81495487E+00,+1.75545489E+00,-3.55452490E+00
+3.11000E-03,-1.80616090E+00,+1.75545489E+00,-3.54573584E+00
+3.12000E-03,-1.81495487E+00,+1.73661067E+00,-3.53597021E+00
+3.13000E-03,-1.81495487E+00,+1.72530413E+00,-3.52522802E+00
+3.14000E-03,-1.81495487E+00,+1.73661067E+00,-3.53597021E+00
+3.15000E-03,-1.81495487E+00,+1.71525388E+00,-3.51448584E+00
+3.16000E-03,-1.79611064E+00,+1.73535438E+00,-3.51546240E+00
+3.17000E-03,-1.81495487E+00,+1.72656041E+00,-3.52522802E+00
+3.18000E-03,-1.79611064E+00,+1.73535438E+00,-3.51448584E+00
+3.19000E-03,-1.80616090E+00,+1.73535438E+00,-3.52522802E+00
+3.20000E-03,-1.83505537E+00,+1.71651016E+00,-3.53499365E+00
+3.21000E-03,-1.78480411E+00,+1.73661067E+00,-3.50569677E+00
+3.22000E-03,-1.79485436E+00,+1.73535438E+00,-3.51448584E+00
+3.23000E-03,-1.78480411E+00,+1.72656041E+00,-3.49495459E+00
+3.24000E-03,-1.79485436E+00,+1.71651016E+00,-3.49593115E+00
+3.25000E-03,-1.78606039E+00,+1.72530413E+00,-3.49495459E+00
+3.26000E-03,-1.77475386E+00,+1.71651016E+00,-3.47542334E+00
+3.27000E-03,-1.79485436E+00,+1.71525388E+00,-3.49495459E+00
+3.28000E-03,-1.79485436E+00,+1.73535438E+00,-3.51448584E+00
+3.29000E-03,-1.79485436E+00,+1.70520363E+00,-3.48518896E+00
+3.30000E-03,-1.79485436E+00,+1.71525388E+00,-3.49495459E+00
+3.31000E-03,-1.76595989E+00,+1.71525388E+00,-3.46468115E+00
+3.32000E-03,-1.77601014E+00,+1.71525388E+00,-3.47542334E+00
+3.33000E-03,-1.79485436E+00,+1.69515338E+00,-3.47444677E+00
+3.34000E-03,-1.77601014E+00,+1.71525388E+00,-3.47444677E+00
+3.35000E-03,-1.77475386E+00,+1.70645991E+00,-3.46468115E+00
+3.36000E-03,-1.79485436E+00,+1.69640966E+00,-3.47444677E+00
+3.37000E-03,-1.78606039E+00,+1.69515338E+00,-3.46468115E+00
+3.38000E-03,-1.77475386E+00,+1.69515338E+00,-3.45393896E+00
+3.39000E-03,-1.75465336E+00,+1.72656041E+00,-3.46468115E+00
+3.40000E-03,-1.79485436E+00,+1.71525388E+00,-3.49495459E+00
+3.41000E-03,-1.74460311E+00,+1.71525388E+00,-3.44417334E+00
+3.42000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.43000E-03,-1.76595989E+00,+1.68510313E+00,-3.43440771E+00
+3.44000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.45000E-03,-1.75465336E+00,+1.70645991E+00,-3.44514990E+00
+3.46000E-03,-1.77475386E+00,+1.69515338E+00,-3.45393896E+00
+3.47000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.48000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.49000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.50000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.51000E-03,-1.76595989E+00,+1.68635941E+00,-3.43440771E+00
+3.52000E-03,-1.75590964E+00,+1.67630916E+00,-3.41487646E+00
+3.53000E-03,-1.75590964E+00,+1.68510313E+00,-3.42464209E+00
+3.54000E-03,-1.77475386E+00,+1.69515338E+00,-3.45393896E+00
+3.55000E-03,-1.75465336E+00,+1.68510313E+00,-3.42464209E+00
+3.56000E-03,-1.75590964E+00,+1.69515338E+00,-3.43440771E+00
+3.57000E-03,-1.75465336E+00,+1.68510313E+00,-3.42464209E+00
+3.58000E-03,-1.77475386E+00,+1.69515338E+00,-3.45393896E+00
+3.59000E-03,-1.77475386E+00,+1.66500263E+00,-3.42464209E+00
+3.60000E-03,-1.75465336E+00,+1.67505288E+00,-3.41389990E+00
+3.61000E-03,-1.74460311E+00,+1.68635941E+00,-3.41389990E+00
+3.62000E-03,-1.75465336E+00,+1.69515338E+00,-3.43440771E+00
+3.63000E-03,-1.74460311E+00,+1.68635941E+00,-3.41389990E+00
+3.64000E-03,-1.75465336E+00,+1.67630916E+00,-3.41389990E+00
+3.65000E-03,-1.73455286E+00,+1.68510313E+00,-3.40413427E+00
+3.66000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.67000E-03,-1.74460311E+00,+1.67505288E+00,-3.40413427E+00
+3.68000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.69000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.70000E-03,-1.73580914E+00,+1.67505288E+00,-3.39436865E+00
+3.71000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.72000E-03,-1.75465336E+00,+1.65620866E+00,-3.39436865E+00
+3.73000E-03,-1.75465336E+00,+1.67505288E+00,-3.41389990E+00
+3.74000E-03,-1.75465336E+00,+1.67505288E+00,-3.41389990E+00
+3.75000E-03,-1.73455286E+00,+1.66500263E+00,-3.38460302E+00
+3.76000E-03,-1.71445235E+00,+1.69515338E+00,-3.39436865E+00
+3.77000E-03,-1.74585939E+00,+1.66500263E+00,-3.39436865E+00
+3.78000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.79000E-03,-1.75465336E+00,+1.65495238E+00,-3.39436865E+00
+3.80000E-03,-1.73455286E+00,+1.67630916E+00,-3.39534521E+00
+3.81000E-03,-1.74460311E+00,+1.66625891E+00,-3.39436865E+00
+3.82000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.83000E-03,-1.73455286E+00,+1.66625891E+00,-3.38460302E+00
+3.84000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.85000E-03,-1.72450261E+00,+1.66625891E+00,-3.37386084E+00
+3.86000E-03,-1.71570864E+00,+1.67505288E+00,-3.37386084E+00
+3.87000E-03,-1.72575889E+00,+1.66500263E+00,-3.37386084E+00
+3.88000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.89000E-03,-1.72575889E+00,+1.67505288E+00,-3.38460302E+00
+3.90000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+3.91000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+3.92000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+3.93000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+3.94000E-03,-1.73580914E+00,+1.65495238E+00,-3.37483740E+00
+3.95000E-03,-1.75465336E+00,+1.65495238E+00,-3.39436865E+00
+3.96000E-03,-1.75465336E+00,+1.65495238E+00,-3.39436865E+00
+3.97000E-03,-1.73455286E+00,+1.66625891E+00,-3.38460302E+00
+3.98000E-03,-1.73455286E+00,+1.63610815E+00,-3.35530615E+00
+3.99000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+4.00000E-03,-1.71570864E+00,+1.69515338E+00,-3.39436865E+00
+4.01000E-03,-1.73455286E+00,+1.66500263E+00,-3.38460302E+00
+4.02000E-03,-1.73455286E+00,+1.65620866E+00,-3.37483740E+00
+4.03000E-03,-1.71570864E+00,+1.65495238E+00,-3.35432959E+00
+4.04000E-03,-1.71570864E+00,+1.67505288E+00,-3.37386084E+00
+4.05000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+4.06000E-03,-1.71570864E+00,+1.67505288E+00,-3.37386084E+00
+4.07000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.08000E-03,-1.71570864E+00,+1.65620866E+00,-3.35530615E+00
+4.09000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+4.10000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.11000E-03,-1.71445235E+00,+1.67505288E+00,-3.37386084E+00
+4.12000E-03,-1.71570864E+00,+1.67505288E+00,-3.37386084E+00
+4.13000E-03,-1.74585939E+00,+1.66500263E+00,-3.39436865E+00
+4.14000E-03,-1.71570864E+00,+1.65495238E+00,-3.35530615E+00
+4.15000E-03,-1.74460311E+00,+1.66625891E+00,-3.39436865E+00
+4.16000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.17000E-03,-1.75465336E+00,+1.66500263E+00,-3.40413427E+00
+4.18000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.19000E-03,-1.75590964E+00,+1.64490212E+00,-3.38460302E+00
+4.20000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.21000E-03,-1.73455286E+00,+1.66500263E+00,-3.38460302E+00
+4.22000E-03,-1.73455286E+00,+1.65495238E+00,-3.37386084E+00
+4.23000E-03,-1.72575889E+00,+1.68635941E+00,-3.39436865E+00
+4.24000E-03,-1.73455286E+00,+1.67630916E+00,-3.39534521E+00
+4.25000E-03,-1.73455286E+00,+1.66500263E+00,-3.38460302E+00
+4.26000E-03,-1.73455286E+00,+1.69515338E+00,-3.41389990E+00
+4.27000E-03,-1.72575889E+00,+1.66500263E+00,-3.37386084E+00
+4.28000E-03,-1.71570864E+00,+1.67505288E+00,-3.37483740E+00
+4.29000E-03,-1.72575889E+00,+1.67505288E+00,-3.38460302E+00
+4.30000E-03,-1.73455286E+00,+1.67505288E+00,-3.39436865E+00
+4.31000E-03,-1.71445235E+00,+1.68635941E+00,-3.38460302E+00
